,name,brand,model,type,source_url,origin,km_driven,external_color,seats,fuels,transmission,price,year
1348,Suzuki XL7 2022 ưu đãi 10tr và quà tặng giá trị cao,Suzuki,XL7,suv,https://xetot.com/ho-chi-minh/ban-xe/suzuki-xl7-2022-uu-dai-10tr-va-qua-tang-gia-tri-cao/10609,imported,0,Trắng,7,gasoline,automatic,589000000,2022
1349,Kia Sportage 2022 Giảm Giá 20 Triệu Giao Ngay,Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-2022-giam-gia-20-trieu-giao-ngay/10601,imported,0,Đen,5,diesel,automatic,1089000000,2022
1350,Nissan Almera Giảm Sâu Tháng 11 Tặng Gói Phụ Kiện Chính Hãng,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/nissan-almera-giam-sau-thang-11-tang-goi-phu-kien-chinh-hang/10599,imported,0,Đỏ,5,gasoline,automatic,None,2022
1351,Cần bán xe Traiblazer 2018 đk 2019 số tự động máy dầu 1 cầu,Chevrolet,Trailblazer,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-traiblazer-2018-dk-2019-so-tu-dong-may-dau-1-cau/10596,imported,58000,Bạc,8,diesel,automatic,639000000,2018
1352,10 Điểm Nổi Bật Để Chọn Ngay Nissan Almera,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/10-diem-noi-bat-de-chon-ngay-nissan-almera/10581,imported,10,Đỏ,5,gasoline,automatic,595000000,2022
1353,Ford Ranger XLS 4x2 MT màu đen 2023,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/ford-ranger-xls-4x2-mt-mau-den-2023/10578,imported,0,Đen,5,diesel,manual,665000000,2023
1354,Bán xe mazda 3 xe gia đình không đi bán lại,Mazda,3,sedan,https://xetot.com/thua-thien-hue/ban-xe/ban-xe-mazda-3-xe-gia-dinh-khong-di-ban-lai/10554,imported,41000,Trắng,4,gasoline,manual,195000000,2004
1355,Ford Ranger Wildtrak 4X4at 2020 Nhập Thái Odo 38K,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/ford-ranger-wildtrak-4x4at-2020-nhap-thai-odo-38k/9270,imported,38000,Cam,5,diesel,automatic,915000000,2020
1356,Cần bán xe Ford Explorer Ecoboost Limited 4X4 2017 số tự động,Ford,Explorer,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-ford-explorer-ecoboost-limited-4x4-2017-so-tu-dong/10576,imported,42000,Đen,8,gasoline,automatic,1295000000,2017
1357,KIA Morning sẵn xe giao ngay các phiên bản ưu đãi khủng,Kia,Morning,hatchback,https://xetot.com/ho-chi-minh/ban-xe/kia-morning-san-xe-giao-ngay-cac-phien-ban-uu-dai-khung/10566,imported,0,Đỏ,4,gasoline,automatic,446000000,2022
1358,xe mitsu triton athlete premium 4x4 full ĐK 07 2022,Mitsubishi,Triton,pickup,https://xetot.com/ho-chi-minh/ban-xe/xe-mitsu-triton-athlete-premium-4x4-full-dk-07-2022/10562,imported,12000,Trắng,5,diesel,automatic,859000000,2022
1359,bán Ford Ranger XLS 2019 số tự động máy dầu 1 cầu,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/ban-ford-ranger-xls-2019-so-tu-dong-may-dau-1-cau/10559,imported,18000,Nâu,5,diesel,automatic,596000000,2019
1360,THÍCH XE ĐIỆN PHẢI THỬ NGAY ĐỘNG CƠ E power của NISSAN,Nissan,Kicks,suv,https://xetot.com/hai-duong/ban-xe/thich-xe-dien-phai-thu-ngay-dong-co-e-power-cua-nissan/10557,imported,10,Xanh dương,5,electric,automatic,750000000,2022
1361,Toyota Innova 2018 siêu đẹp chuẩn gia đình đã lên full đồ chơi,Toyota,Innova,van,https://xetot.com/dong-nai/ban-xe/toyota-innova-2018-sieu-dep-chuan-gia-dinh-da-len-full-do-choi/10545,imported,33000,Bạc,8,gasoline,automatic,720000000,2018
1362,Kia Carnival 2022 Xe giao sớm nhất trong tháng 09 tháng 10,Kia,Carnival,van,https://xetot.com/ho-chi-minh/ban-xe/kia-carnival-2022-xe-giao-som-nhat-trong-thang-09-thang-10/9783,imported,0,Trắng,7,diesel,automatic,1489000000,2022
1363,All New Mazda 3 Giảm giá sốc 55Tr VNĐ,Mazda,3,sedan,https://xetot.com/ho-chi-minh/ban-xe/all-new-mazda-3-giam-gia-soc-55tr-vnd/9122,imported,0,Xám,5,gasoline,automatic,614000000,2022
1364,New Nissan Almera 2022 Sẵn Xe Đủ Màu Giao Xe Ngay,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/new-nissan-almera-2022-san-xe-du-mau-giao-xe-ngay/10544,imported,0,Trắng,5,gasoline,automatic,None,2022
1365,Cần bán xe Mazda3 sản xuất 2020 bản SkyActiv luxury,Mazda,3,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-mazda3-san-xuat-2020-ban-skyactiv-luxury/10543,imported,28000,Đỏ,5,gasoline,automatic,629000000,2020
1366,Toyota Fortuner 2010 số sàn máy dầu,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-fortuner-2010-so-san-may-dau/10542,imported,146000,Bạc,8,diesel,manual,515000000,2010
1367,Mercedes S 400 L 2016 biển Hà Nội vip,Mercedes,S Class,sedan,https://xetot.com/ha-noi/ban-xe/mercedes-s-400-l-2016-bien-ha-noi-vip/10149,imported,30000,Trắng,5,gasoline,automatic,2350000000,2016
1368,Cần bán gấp Mercedes S450 Luxury 2020 không tỳ vết xe cực mới,Mercedes,S Class,sedan,https://xetot.com/ha-noi/ban-xe/can-ban-gap-mercedes-s450-luxury-2020-khong-ty-vet-xe-cuc-moi/10146,imported,17000,Đen,5,gasoline,automatic,3899000000,2019
1369,Cần bán gấp Rolls Royce Ghost xe cực chất đẳng cấp doanh nhân,Rolls Royce,Khác,sedan,https://xetot.com/ha-noi/ban-xe/can-ban-gap-rolls-royce-ghost-xe-cuc-chat-dang-cap-doanh-nhan/10114,imported,30000,Đen,4,gasoline,automatic,7865000000,2013
1370,NISSAN NAVARA xe bán tải đa dụng,Nissan,Navara,pickup,https://xetot.com/hai-duong/ban-xe/nissan-navara-xe-ban-tai-da-dung/10533,imported,30,Trắng,5,diesel,automatic,930000000,2022
1371,Mazda 3 2022 Xe Sẵn Giao Ngay Đủ Màu Đủ Phiên Bản Tha Hồ Cho Anh Chị Lựa Chọn,Mazda,3,sedan,https://xetot.com/ho-chi-minh/ban-xe/mazda-3-2022-xe-san-giao-ngay-du-mau-du-phien-ban-tha-ho-cho-anh-chi-lua-chon/10337,imported,0,Trắng,5,gasoline,automatic,606000000,2022
1372,🔥NISAAN ALMERA 🔥 Xe có sẵn đủ màu giao ngay,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/-nisaan-almera-xe-co-san-du-mau-giao-ngay/10524,imported,0,Đỏ,5,gasoline,automatic,595000000,2022
1373,KIA SORENTO 2021 PREMIUM trắng chính chủ,Kia,Sorento,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sorento-2021-premium-trang-chinh-chu/10520,imported,16000,Trắng,7,diesel,automatic,1210000000,2021
1374,Kia K5 Luxury 2022 Xám Klg Sẵn Xe,Kia,K5,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k5-luxury-2022-xam-klg-san-xe/10190,imported,0,Xám,5,gasoline,automatic,869000000,2022
1375,KIA K3 2022 BẢN Luxury và Premium Xe sẵn giao ngay được,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-2022-ban-luxury-va-premium-xe-san-giao-ngay-duoc/9896,imported,0,Đen,5,gasoline,automatic,639000000,2022
1376,Carnival máy Dầu 7 chỗ xe giao ngay,Kia,Carnival,van,https://xetot.com/ho-chi-minh/ban-xe/carnival-may-dau-7-cho-xe-giao-ngay/9890,imported,0,Đỏ,7,diesel,automatic,1489000000,2022
1377,KIA K5 2022 bản GTLine màu Xám KLG,Kia,K5,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k5-2022-ban-gtline-mau-xam-klg/9578,imported,0,Bạc,5,gasoline,automatic,1004000000,2022
1378,Mazda Cx5 2022 Giá Cả Ưu Đãi Lớn Nhất Trong Năm Kèm Nhiều Phần Quà Hấp Dẫn Khác,Mazda,CX-5,suv,https://xetot.com/ho-chi-minh/ban-xe/mazda-cx5-2022-gia-ca-uu-dai-lon-nhat-trong-nam-kem-nhieu-phan-qua-hap-dan-khac/10515,imported,0,Khác,5,gasoline,automatic,447000000,2022
1379,Cho thuê xe đưa đón cô dâu xe limousine trong tp huế và các huyện,Mercedes,C Class,sedan,https://xetot.com/thua-thien-hue/ban-xe/cho-thue-xe-dua-don-co-dau-xe-limousine-trong-tp-hue-va-cac-huyen/10510,imported,10000,Trắng,4,gasoline,automatic,2000000,2020
1380,Ford Ranger XL 4x4 MT 2023 màu trắng,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/ford-ranger-xl-4x4-mt-2023-mau-trang/10505,imported,0,Trắng,5,diesel,manual,659000000,2023
1381,Chevrolet Captiva 2015 Màu Trắng Ngọc Trai,Chevrolet,Captiva,suv,https://xetot.com/ho-chi-minh/ban-xe/chevrolet-captiva-2015-mau-trang-ngoc-trai/10071,imported,53000,Trắng,7,gasoline,automatic,475000000,2015
1382,Chevrolet Colorado 2018 Số Sàn,Chevrolet,Colorado,pickup,https://xetot.com/ho-chi-minh/ban-xe/chevrolet-colorado-2018-so-san/10351,imported,38000,Đen,4,diesel,manual,515000000,2018
1383,Ford Explorer 2017 Màu Đen Cực Mới,Ford,Explorer,suv,https://xetot.com/ho-chi-minh/ban-xe/ford-explorer-2017-mau-den-cuc-moi/10368,imported,71000,Đen,7,gasoline,automatic,1486000000,2017
1384,Hyundai Kona 2018 Màu Đen Bóng,Hyundai,Kona,sedan,https://xetot.com/ho-chi-minh/ban-xe/hyundai-kona-2018-mau-den-bong/10405,imported,69000,Đen,4,gasoline,automatic,679000000,2018
1385,Toyota Fortuner 2016 Màu Xám Số Sàn,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-fortuner-2016-mau-xam-so-san/10494,imported,88000,Xám,7,diesel,manual,698000000,2016
1386,BMW 3 Series 320i 2016 máy B48 LCI odo 66000km,BMW,3 Series,sedan,https://xetot.com/ho-chi-minh/ban-xe/bmw-3-series-320i-2016-may-b48-lci-odo-66000km/10503,imported,63668,Đen,5,gasoline,automatic,933390000,2016
1387,GLC250 4 Matic đời 2019 màu đỏ nội thất đen,Mercedes,GLC,suv,https://xetot.com/ha-noi/ban-xe/glc250-4-matic-doi-2019-mau-do-noi-that-den/10492,imported,25000,Đỏ,7,gasoline,automatic,1700000000,2019
1388,Mercedes GLC300 4 Matic đời 2019 màu trắng nội thất đen Form 2020,Mercedes,GLC,suv,https://xetot.com/ha-noi/ban-xe/mercedes-glc300-4-matic-doi-2019-mau-trang-noi-that-den-form-2020/10491,imported,50000,Trắng,7,gasoline,automatic,2300000000,2019
1389,Bán xe Hyundai Accent 2015 số sàn nhập Korea màu Đỏ,Hyundai,Accent,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-hyundai-accent-2015-so-san-nhap-korea-mau-do/10493,imported,137000,Đỏ,5,gasoline,manual,339000000,2015
1390,Bán Toyota Fortuner 2016 số sàn máy dầu màu xám,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-toyota-fortuner-2016-so-san-may-dau-mau-xam/10478,imported,133000,Xám,8,diesel,manual,676000000,2016
1391,KIA K3 sẵn xe giao ngay nhiều phiên bản,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-san-xe-giao-ngay-nhieu-phien-ban/10477,imported,99,Trắng,4,gasoline,automatic,694000000,2022
1392,Gia đình cần bán Mazda 3 2015 số tự động full option màu đỏ,Mazda,3,sedan,https://xetot.com/ho-chi-minh/ban-xe/gia-dinh-can-ban-mazda-3-2015-so-tu-dong-full-option-mau-do/10472,imported,52000,Đỏ,5,gasoline,automatic,439000000,2015
1393,Chevrolet Trailblazer 2019 Màu Xám Cực Đẹp,Chevrolet,Trailblazer,suv,https://xetot.com/ho-chi-minh/ban-xe/chevrolet-trailblazer-2019-mau-xam-cuc-dep/8941,imported,43000,Xám,7,diesel,automatic,826000000,2019
1394,Cần bán xe Fiat 500 2010 số tự động Full option màu trắng Nhập Ý,Mini,Khác,hatchback,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-fiat-500-2010-so-tu-dong-full-option-mau-trang-nhap-y/10466,imported,57000,Trắng,4,gasoline,automatic,386000000,2010
1395,Bán Hyundai Accent 2019 màu đỏ số sàn Mình mua mới đi 113000 km,Hyundai,Accent,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-hyundai-accent-2019-mau-do-so-san-minh-mua-moi-di-113000-km/10463,imported,113000,Đỏ,5,gasoline,manual,373000000,2019
1396,Cần bán Toyota Veloz Cross 2022 bản cvt top màu đỏ mới tinh,Toyota,Veloz,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-toyota-veloz-cross-2022-ban-cvt-top-mau-do-moi-tinh/10460,imported,900,Đỏ,8,gasoline,automatic,719000000,2022
1397,Chính chủ bán xe Huyndai Acent Blue bản cao cấp nhất 2018,Hyundai,Accent,sedan,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-xe-huyndai-acent-blue-ban-cao-cap-nhat-2018/10202,imported,53000,Trắng,5,gasoline,automatic,435000000,2018
1398,Bán Xe Audi Q7 AT màu xám bạc chính chủ,Audi,Q7,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-audi-q7-at-mau-xam-bac-chinh-chu/10227,imported,70000,Bạc,7,gasoline,automatic,482000000,2008
1399,Bán xe X Trail PremiumL SV 4WD 2019,Nissan,X trail,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-x-trail-premiuml-sv-4wd-2019/10265,imported,36600,Đỏ,7,gasoline,automatic,830000000,2019
1400,Bán xe Toyota Vios 2016 bảng G gia đình sử dụng ko chạy dịch vụ bao tets hãng,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-toyota-vios-2016-bang-g-gia-dinh-su-dung-ko-chay-dich-vu-bao-tets-hang/10387,imported,50000,Khác,5,gasoline,automatic,425000000,2016
1401,KIA K3 AT Premium xe sẵn hỗ trợ trả góp,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-at-premium-xe-san-ho-tro-tra-gop/10420,imported,1,Đỏ,5,gasoline,automatic,664000000,2022
1402,Peugeot 5008 Thương Hiệu Xe Pháp Đậm Chất Châu Âu,Peugeot,5008,suv,https://xetot.com/ho-chi-minh/ban-xe/peugeot-5008-thuong-hieu-xe-phap-dam-chat-chau-au/10378,imported,0,Trắng,7,gasoline,automatic,1359000000,2022
1403,Peugeot 3008 AL Xám 2022 Giao Ngay,Peugeot,3008,suv,https://xetot.com/ho-chi-minh/ban-xe/peugeot-3008-al-xam-2022-giao-ngay/10454,imported,0,Xám,5,gasoline,automatic,1159000000,2022
1404,Mercedes C200 Class 2012 Màu Trắng,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-c200-class-2012-mau-trang/8506,imported,76000,Trắng,4,gasoline,automatic,475000000,2012
1405,Kia Sportage Signature động cơ dầu màu xanh quan đội xe sẵn giao ngay,Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-signature-dong-co-dau-mau-xanh-quan-doi-xe-san-giao-ngay/10450,imported,0,Xanh lá,5,diesel,automatic,1099000000,2022
1406,Bán xe kiểu bình dân học vụ Ford Ranger XLS AT 4x2 2022,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-kieu-binh-dan-hoc-vu-ford-ranger-xls-at-4x2-2022/10449,imported,1,Xanh dương,4,diesel,automatic,688000000,2022
1407,KIA Sonet Mẫu xe gầm cao giá rẻ đáng sở hữu nhất,Kia,Sonet,suv,https://xetot.com/dak-lak/ban-xe/kia-sonet-mau-xe-gam-cao-gia-re-dang-so-huu-nhat/10448,imported,10,Trắng,5,gasoline,automatic,499000000,2022
1408,NISSAN ALMERA 2022khuyến mại khủng Đủ màu giao ngay,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/nissan-almera-2022khuyen-mai-khung-du-mau-giao-ngay/10446,imported,0,Trắng,5,gasoline,automatic,None,2022
1409,Toyota Camry 2014 Màu Vàng Cực Đẹp,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/toyota-camry-2014-mau-vang-cuc-dep/9965,imported,40000,Vàng,4,gasoline,automatic,668000000,2014
1410,Bán xe Toyota Vios 15G AT đời cuối 2010,Toyota,Vios,sedan,https://xetot.com/ha-noi/ban-xe/ban-xe-toyota-vios-15g-at-doi-cuoi-2010/10444,imported,95493,Bạc,5,gasoline,automatic,300000000,2010
1411,Cần bán Kia Rondo GATH bản full 2016,Kia,Rondo,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-kia-rondo-gath-ban-full-2016/10443,imported,70000,Đỏ,7,gasoline,automatic,505000000,2016
1412,Hyundai Accent 14AT Tiêu chuẩn 2022 giá chỉ 490 triệu,Hyundai,Accent,sedan,https://xetot.com/ha-noi/ban-xe/hyundai-accent-14at-tieu-chuan-2022-gia-chi-490-trieu/10439,imported,0,Trắng,5,gasoline,automatic,490000000,2022
1413,KIA Sonet 2022 chỉ từ 300tr nhận xe về nhà ngay QUÀ TẶNG SIÊU HẤP DẪN,Kia,Sonet,suv,https://xetot.com/ha-noi/ban-xe/kia-sonet-2022-chi-tu-300tr-nhan-xe-ve-nha-ngay-qua-tang-sieu-hap-dan/10381,imported,0,Trắng,5,gasoline,automatic,624000000,2022
1414,KIA K3 2022 chỉ từ 300tr nhận xe về nhà ngay QUÀ TẶNG SIÊU HẤP DẪN,Kia,K3,sedan,https://xetot.com/ha-noi/ban-xe/kia-k3-2022-chi-tu-300tr-nhan-xe-ve-nha-ngay-qua-tang-sieu-hap-dan/10384,imported,0,Xanh dương,5,gasoline,automatic,674000000,2022
1415,MG5 full option về đầu tháng 10,MG,MG5,sedan,https://xetot.com/ho-chi-minh/ban-xe/mg5-full-option-ve-dau-thang-10/10100,imported,0,Đỏ,5,gasoline,automatic,588,2022
1416,Mg Zs Std 2022 Bảo Hành 5 Năm Khong Giới Hạn Km,MG,ZS,suv,https://xetot.com/ho-chi-minh/ban-xe/mg-zs-std-2022-bao-hanh-5-nam-khong-gioi-han-km/10163,imported,0,Đỏ,5,gasoline,automatic,523,2022
1417,MG MG5 STD LUX sẳn xe giao ngay tháng 10,MG,MG5,sedan,https://xetot.com/ho-chi-minh/ban-xe/mg-mg5-std-lux-san-xe-giao-ngay-thang-10/10068,imported,0,Đen,5,gasoline,automatic,523000000,2022
1418,KIA Seltos 2022 giao ngay cho quý khách hàng tại khu vực Hà Nội,Kia,Sonet,suv,https://xetot.com/ha-noi/ban-xe/kia-seltos-2022-giao-ngay-cho-quy-khach-hang-tai-khu-vuc-ha-noi/10430,imported,0,Xanh dương,5,gasoline,automatic,759000000,2022
1419,Honda City RS 2021 biển Hà Nội đẹp 9 nước tiến đã lên đầy đủ đồ,Honda,City,sedan,https://xetot.com/ha-noi/ban-xe/honda-city-rs-2021-bien-ha-noi-dep-9-nuoc-tien-da-len-day-du-do/10429,imported,20000,Trắng,5,gasoline,automatic,589000000,2021
1420,Kia Sonet 2022 giao ngay cho quý khách hàng trong khu vực Hà Nội,Kia,Sonet,suv,https://xetot.com/ha-noi/ban-xe/kia-sonet-2022-giao-ngay-cho-quy-khach-hang-trong-khu-vuc-ha-noi/10427,imported,0,Cam,5,gasoline,automatic,624000000,2022
1421,Toyota Veloz Top Tặng Gói Phụ Kiện Chính Hãng Giao Ngay,Toyota,Veloz,van,https://xetot.com/ho-chi-minh/ban-xe/toyota-veloz-top-tang-goi-phu-kien-chinh-hang-giao-ngay/10413,imported,0,Trắng,7,gasoline,automatic,658000000,2022
1422,Kia sonet đủ màu nhiều phiên bản Hỗ trợ Bank Nhiều ưu đãi,Kia,Sonet,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sonet-du-mau-nhieu-phien-ban-ho-tro-bank-nhieu-uu-dai/8764,imported,0,Trắng,5,gasoline,manual,499000000,2022
1423,Xe MG Chính hãng tại Hải Phòng Ngập tràn ưu đãi và chiết khấu quà tặng,MG,MG5,sedan,https://xetot.com/hai-phong/ban-xe/xe-mg-chinh-hang-tai-hai-phong-ngap-tran-uu-dai-va-chiet-khau-qua-tang/10401,imported,0,Trắng,5,gasoline,automatic,523000000,2022
1424,Bán xe FORD EVEREST 2008 chính chủ bao test toàn quốc,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-ford-everest-2008-chinh-chu-bao-test-toan-quoc/10052,imported,200000,Bạc,8,diesel,manual,275000000,2008
1425,Chính chủ cần bán lại Ford Focus 2018 bản cao cấp Sport S,Ford,Focus,hatchback,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-can-ban-lai-ford-focus-2018-ban-cao-cap-sport-s/10133,imported,50000,Trắng,5,gasoline,automatic,630000000,2018
1426,VINFAST FADIL Mới Nguyên Siu Chưa Lăn Bánh Gỉam Gía Sâu,Vinfast,Fadil,hatchback,https://xetot.com/ho-chi-minh/ban-xe/vinfast-fadil-moi-nguyen-siu-chua-lan-banh-giam-gia-sau/10399,imported,0,Trắng,5,gasoline,automatic,352500000,2022
1427,Kia K3 2021 bản premium màu trắng chạy 6400km,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-2021-ban-premium-mau-trang-chay-6400km/10397,imported,6400,Trắng,5,gasoline,automatic,689000000,2021
1428,𝐅𝐎𝐑𝐃 𝐑𝐀𝐍𝐆𝐄𝐑 𝐓𝐇𝐄̂́ 𝐇𝐄̣̂ 𝐌𝐎̛́𝐈 𝟐𝟎𝟐𝟑 Khuyến Mại Đặc Biệt,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/-khuyen-mai-dac-biet/10396,imported,0,Khác,5,diesel,automatic,659000000,2022
1429,Ford Ranger MỚI 2022 Nhận xe trong tháng 9 năm 2022,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/ford-ranger-moi-2022-nhan-xe-trong-thang-9-nam-2022/8376,imported,0,Khác,5,diesel,automatic,973000000,2022
1430,𝐅𝐎𝐑𝐃 𝐓𝐄𝐑𝐑𝐈𝐓𝐎𝐑𝐘 𝐓𝐇𝐄̂́ 𝐇𝐄̣̂ 𝐌𝐎̛́𝐈 𝟐𝟎𝟐3 Giao Xe Ngay Tháng 10,Ford,Territory,suv,https://xetot.com/ha-noi/ban-xe/-3-giao-xe-ngay-thang-10/10395,imported,0,Khác,5,gasoline,automatic,822000000,2022
1431,Hyundai Accent AT 2021 Odo 11000Km,Hyundai,Accent,sedan,https://xetot.com/dong-nai/ban-xe/hyundai-accent-at-2021-odo-11000km/10391,imported,11000,Bạc,5,gasoline,automatic,516000000,2021
1432,Xe Siêu Mới Vios Số Sàn 2020 Màu Vàng Cát,Toyota,Vios,sedan,https://xetot.com/binh-duong/ban-xe/xe-sieu-moi-vios-so-san-2020-mau-vang-cat/10390,imported,65000,Nâu,5,gasoline,manual,439000000,2020
1433,Ford Ecosport Titanium 2019 Còn Mới,Ford,EcoSport,NONE,https://xetot.com/ho-chi-minh/ban-xe/ford-ecosport-titanium-2019-con-moi/10389,imported,41000,Đen,5,gasoline,automatic,560000000,2019
1434,Bán Camry Mỹ 2007 Full Option Bản Le,Toyota,Camry,sedan,https://xetot.com/ha-noi/ban-xe/ban-camry-my-2007-full-option-ban-le/10388,imported,20000,Đen,5,gasoline,automatic,375000000,2007
1435,Nissan Almera Ưu Việt Đến Từ Động Cơ,Nissan,Navara,pickup,https://xetot.com/thai-binh/ban-xe/nissan-almera-uu-viet-den-tu-dong-co/10386,imported,10,Trắng,5,diesel,automatic,970000000,2022
1436,Mondeo v6 bảo dưỡng tìm chủ mới,Ford,Mondeo,sedan,https://xetot.com/ha-noi/ban-xe/mondeo-v6-bao-duong-tim-chu-moi/10385,imported,170000,Đen,5,gasoline,automatic,128000000,2003
1437,ĐI Nissan Almera không lo xăng tăng giá,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/di-nissan-almera-khong-lo-xang-tang-gia/10341,imported,1,Đỏ,5,gasoline,automatic,585000000,2022
1438,Nissan Almera 2022 giá tốt nhất miền Bắc,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/nissan-almera-2022-gia-tot-nhat-mien-bac/10205,imported,0,Đỏ,5,gasoline,automatic,595000000,2022
1439,Nissan Almera VL 2022 giá iu thương,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/nissan-almera-vl-2022-gia-iu-thuong/10379,imported,0,Đỏ,5,gasoline,automatic,570000000,2022
1440,Ford Explorer 2017 Màu Đen Nhập Mỹ,Ford,Explorer,suv,https://xetot.com/ho-chi-minh/ban-xe/ford-explorer-2017-mau-den-nhap-my/7871,imported,42000,Đen,7,gasoline,automatic,1450000000,2017
1441,Mazda 2 2018 Màu Đỏ Phong Thủy Cực Đẹp,Mazda,2,hatchback,https://xetot.com/ho-chi-minh/ban-xe/mazda-2-2018-mau-do-phong-thuy-cuc-dep/8901,imported,150015000,Đỏ,4,gasoline,automatic,476000000,2018
1442,Nissan Navara 2022 Khám Phá Mọi Miền Tổ Quốc,Nissan,Navara,pickup,https://xetot.com/hai-duong/ban-xe/nissan-navara-2022-kham-pha-moi-mien-to-quoc/10376,imported,0,Trắng,5,diesel,automatic,945000000,2022
